book_id,class_level,page_number,word_count,reasons,text_preview,decision,reviewer_notes
class8-english,8,7,214,unicode_replacement_character,"2 English For Today Lesson 1: Folk Song Tractorrel Muse! rote of B nig Tred! ro a oe eh Me, ‘i [P) BANGLADESH or a’ e RNs BANGLADESH. BS * 2 Banas nnn nnn RES 0 hatha dan enn na b5 Giana euges BANGLADESH ov 15 - A set of four stamps issued on 21 July 2011 on Traditional Musical Instruments of Bangladesh Keywords: people's music, oral tradition, self-expression, instruments, migration A. Work in Pa",,
class8-english,8,8,328,unicode_replacement_character,"A Glimpse of Our Culture 3 Gambhira, Lalon Giti, Paalagan, and the songs of Hason Raja all embody the self-expression of the people. As the landscape changes, the music shifts too. In the hill tracts, you encounter music with the same role but expressed in the diverse languages of the ethnic communities. The instruments used for folk music are crafted from materials found in the surroundings—anima",,
class8-english,8,9,215,unicode_replacement_character,"4 English For Today C. Discuss in groups and write a paragraph on the following topic: How has Bangladeshi folk music changed over the years, and what is it’s importance in everyday life and culture today? D. The following sentences describe the life of Hason Raja but are not in the correct order. Rearrange them to form a meaningful passage. a. His unique style of music filled with emotion and dev",,
class8-english,8,10,302,unicode_replacement_character,"A Glimpse of Our Culture s) A. Look at the picture and the questions. Then ask and answer the questions with your partner: 1. What do you see in the picture? 2. What is it called? 3. Have you seen it before? Where? 4. What do we do with it? B. Excerpt from ‘The Field of the Embroidered Quilt’ (Nokshi Kanthar Math) by Jasimuddin: Spreading the embroidered quilt, She works the livelong night, As if ",,
class8-english,8,11,212,unicode_replacement_character,6 English For Today D. Complete the sentences with clues given. There are more words than necessary: 1. Naksha means artistic...0....0.. 2. The name was taken from a............. WOTd eee 3. The art has been practised in.............. Bengal for wo... 4. Nakshi Kanthasare now sold in............ Shops. 5. Nakshi Kanthas are in great demand because of their colourful.............. and wees 6. Naksh,,
class8-english,8,13,235,unicode_replacement_character,"8 English For Today heritage. Although the government is providing continuous efforts to include ethnic people’s languages in pre-primary and primary education, these efforts are facing hurdles like shortage of trained teachers and adequate resources for higher education in these languages. Furthermore, due to the construction of Kaptai Dam in 1957, the people living at the surrounding areas were ",,
class8-english,8,14,257,unicode_replacement_character,"A Glimpse of Our Culture 9 E. Suppose you are Sajeed and you have a Marma friend named Ei Mon. Now, write a dialogue asking and answering questions about your dress, food, culture and pastimes. Lesson 4: Bangladeshi Cuisine A. Look at the pictures and answer the following questions: es an, = Fe dj Og aa —— é ‘aa WIM 7 Winer? een 1. What do you see in the pictures? 2. Which foods are seen in the pi",,
class8-english,8,15,284,unicode_replacement_character,"10 English For Today The people of Bangladesh are very fond of sweets. Almost all Bangladeshi women prepare some traditional sweets. Pitha, a type of cakes made from rice flour, sugar, syrup, molasses and sometimes milk, is a traditional food loved by the entire population. During winter Pitha Utsab, meaning pitha festival, is organized by different groups of people. Sweets are distributed among c",,
class8-english,8,16,251,unicode_replacement_character,"A Glimpse of Our Culture 11 3. Apart from fish, what other foods do we eat with rice? 4. Why are sweets an important part of our life? F. How fast can you say this sentence? Casual clothes are provisional for leisurely trips across Asia. Lesson 5: The Children’s Songs A. Read and recite the poem: The Children’s Songs Land of our Birth, we pledge to thee Our love and toil in the years to be; When w",,
class8-english,8,17,209,unicode_replacement_character,"12 English For Today Land of our Birth, our faith, our pride, For whose dear sake our fathers died; Oh, Motherland, we pledge to thee Head, heart and hand through the years to be! - Rudyard Kipling Word notes: pledge =: makea promise toll: hard work lovest: love thy > your undefiled: pure heritage: the history, traditions, buildings and qualities that a country has had for many years and that are ",,
class8-english,8,19,171,unicode_replacement_character,"14 English For Today Lesson 1: Good Food Keywords: nutritious, substances, physical, structure A. Talk about the picture and read the text: ie: os a, = hy QS we (| Wi as ara “ _ + — a I i. Ms Rehana, the English teacher, is talking to the class about food. “Food is very important for our body,” she says. “We can’t live without it. So, you must always have good food.” “What is good food, teacher?” ",,
class8-english,8,20,165,unicode_replacement_character,Food and Nutrition 15 B. Answer the following questions: 1. What is Ms Rehana talking about? 2. Why do we eat food? 3. What is meant by ‘nutritious food’? 4. How much food does a person need to eat a day? 5. Does everyone need the same amount of food? Why? C. Complete these sentences: 1. We should eat good food to. 2. We should not eat more than. 3. Eating too much food is not. 4. Good food means.,,
class8-english,8,21,201,unicode_replacement_character,"16 English For Today 3. Butter and ghee are a good source of a. protein. b. fat. c. vitamins. d. carbohydrate. 4. Minerals are present in a. nuts. b. peas. c. milk. d. water. 5. Which food has the most carbohydrate? a. Sugar b. Rice c. Fruits d. Vegetables Lesson 3: Our Daily Diet Keywords: essential, disease, calcium, interval A. Read the dialogue: Ms Rehana: Let's talk about some essential foods",,
class8-english,8,22,156,unicode_replacement_character,"Food and Nutrition 17 B. Make five questions from the following table: essential for our body? Why do | good for our skin? What are | we need to eat good food? What foods | is_ | vegetables contain? minerals do to us? C. Now, write the answers to the questions that you have made in section B. D. Read the text in section A again and tick the best answer: 1. Milk is highly rich in fat/calcium/sugar.",,
class8-english,8,23,167,unicode_replacement_character,"18 English For Today C. Look at the picture. What do you see in the bowl? Now, read the ingredients and following recipe. Ingredients: 1. Ripe banana: 1 2. Apple: 1 3. Ripe papaya: | (small) 4. Custard powder: 2 tablespoons 5. Milk: half litre 6. Sugar: 4 tablespoons How to prepare: First, wash the fruits and peel them. Then cut the fruits into small pieces and keep them in a bowl. Now, boil the m",,
class8-english,8,24,164,unicode_replacement_character,"Food and Nutrition 19 Lesson 5: The Little Plant Keywords: bury, sprout A. Talk about the picture. Then read and listen to the poem: The Little Plant In the heart of a seed, Buried deep, so deep, A dear little plant Lay fast asleep. Wake! said the sunshine, _¥ “And creep to the light!” “Wake!” said the voice Of the raindrop bright. The little plant heard.:; And it rose to see ——— What the wonderfu",,
class8-english,8,26,239,unicode_replacement_character,"Health and Hygiene 21 Lesson 1: Health Keywords: disease, essential, concentrate, possession A. Look at and talk about the picture. Ask and answer the following questions: a. How often do you wash hands? b. Why do you wash hands? B. Read the questions first. Then read the text and answer the questions: 1. Why is good health essential for us? 2. Why is physical exercise necessary? Health is the con",,
class8-english,8,28,208,unicode_replacement_character,"Health and Hygiene 23 Sound sleep by night; study and ease Together mixed; sweet recreation; And innocence, which most does please, With meditation. Thus let me live, unseen, unknown; Thus unlamented let me die; Steal from the world, and not a stone Tell where I lie. - Alexander Pope B. Answer the questions: 1. What things does a happy man have? 2. How does he pass his time? 3. How does he wish to",,
class8-english,8,30,157,unicode_replacement_character,"Health and Hygiene 25 Lesson 4: A Dialogue Keyword: prescribe A. Talk about the picture and answer the questions: i D. = fy x Ls, ] | = i = *y = 4 7 al \ 1 i =a lia = — oo oa me J | ale 1. Who is the man lying on the examination table? 2. Who is examining the patient? B. Read and act out the conversation: Rabi’s father, Mr Zahir Ali is not well. He has difficulty in speaking. He is now at the doct",,
class8-english,8,31,219,unicode_replacement_character,"26 English For Today Doctor: Allright. ’m prescribing a medicine. Take one tablet in the morning and another at night before meals. I also advise you to have a chest X-ray immediately. If possible show me the X-ray report today in the evening. OK? Rabi _: Ok, doctor. Thank you. Doctor: You are welcome. C. Answer the following questions: 1. Who are talking in the dialogue? 2. Where does the dialogu",,
class8-english,8,32,306,unicode_replacement_character,"Health and Hygiene 27 He used to smoke heavily. He got the bad habit from his college days. Recently, my mother and I were very worried about father’s worsening health condition. He was having continuous chest pain. The doctor showed him his chest X-ray plates. There were dark marks on his lungs. The doctor explained to him that the marks were the signs of lung cancer. He also explained that a poi",,
class8-english,8,33,137,unicode_replacement_character,"28 English For Today 4. According to Rabi's letter, what is the major consequence of smoking? a. improved athletic performance b. enhanced memory Cc. increased risk of fatal diseases d. better social interactions B. Ask and answer the question. First say, then write: 1. What could be the relationship between the sender and the receiver of the letter? 2. What causes lung cancer? 3. Whodo you think ",,
class8-english,8,34,287,unicode_replacement_character,"Health and Hygiene 29 ""What things are necessary for good health?"" he asks the students. ""We need a lot of things, teacher,"" says Rushad. ""We need healthy food, proper rest and sleep. We also have to be clean and tidy."" ""Good!"" says Mr Larma. ""These are the things you need for good health. But another thing that you also need is regular physical exercise."" ""What types of physical exercise can we d",,
class8-english,8,35,141,unicode_replacement_character,"30 English For Today D. Ask and answer the questions: 1. Do you do physical exercise every day? What sort of exercise do you do? 2. Why do you need regular physical exercise? 3. What does physical exercise teach you? 4. What's your favourite sport? Do you take part in it? If so, where do you play it and who with? Lesson 7: A Healthy and Happy Family A. Look at the picture. Then ask and answer the ",,
class8-english,8,36,173,unicode_replacement_character,"Health and Hygiene 31 B. Listen to the text and answer the following questions: U3, L7B Listening text: 2 1. How far is Shakib’s house from his school? 2. Why is Shakib’s house free from mosquitoes? C. Listen again and write 'True' or 'False' against each of the following statements: 1. Shakib’s family lives in a remote town. 2. He has no brothers or sisters. 3. His parents do not know how to read",,
class8-english,8,37,200,unicode_replacement_character,"32 English For Today Lesson 8: Making a Class Committee Keywords: forum, environment, fortnightly A. Look at the two pictures. Then ask and answer questions: diy! | ¢ MRS) | lie i a Ca ie) 70 ae iS je ——— ais Picture 1 Picture 2 1. What do you see in the picture? 2. What are the students doing in picture 1&2? 3. Do you do these things at home? If you don’t, who does? B. Read the passage and answer",,
class8-english,8,40,173,unicode_replacement_character,Check Your References 35 Lesson 1: Introducing a Table of Contents A. Look at the table and talk about it in groups: Contents To the Instructor vii To the Student xiii Acknowledgments XV Unit De Aree a ccasssnssssssasssssssssassssnsssstsonansesussonsnsesuuasennssscuasesssssee 1. The Kiwi 3 2. The Camel 6 3. The Polar Bear 11 4. The Hippopotamus 16 5. The Dolphin 21 Word Study 26 Extension Activiti,,
class8-english,8,41,227,unicode_replacement_character,"36 English For Today B. Now, answer the questions below: 1. Is the table familiar to you? 2. Where do you find it? 3. What is the table about? 4. What is this table called? C. Read the text and discuss it in groups. Then find answers to the following questions: You get a new book in hand. You see the title of the book and you want to read it. But does the title only give you enough information abo",,
class8-english,8,42,181,unicode_replacement_character,"Check Your References 37 E. Open the table of contents page of your English Textbook. Work in pairs and find out the answers to the following questions: 1. What is the title of the page? 2. What are the column heads? 3. Which page numbers contain the topics? 4. Which topic starts in page 44? 5. How many units are there? 6. How many page numbers are there in the book? F. Now, give information about",,
class8-english,8,44,223,unicode_replacement_character,Check Your References 39 B. Look at the dictionary page in Lesson 3 and answer the following questions. Then read the text below: 1. Do you use a dictionary? 2. Why and how often do you use a dictionary? 3. How can a dictionary help you? A dictionary is a collection of words. It lists the words of a language and gives necessary information about them. It tells us about the a) spelling b) pronuncia,,
class8-english,8,45,264,unicode_replacement_character,40 English For Today Lesson 3: Looking up Words in a Dictionary A. Talk in groups about the text in Lesson 4 and about the questions below. Then read the text: 1. Is there any connection between the alphabet and a dictionary? 2. What do you understand by alphabetical order? The words in a dictionary are presented in alphabetical order. It follows the alphabetical order of letters. It means words s,,
class8-english,8,46,262,unicode_replacement_character,"Check Your References 41 Lesson 4: Meanings of Words A. Look at the questions below and read the following text. Now, discuss in pairs: 1. What do you do when you want to know the meaning of a word? 2. How cana dictionary help us? A dictionary gives us the meaning/meanings of a word. Example sentences are given to show how the words are used. They also help to make the meaning clear. A word may ha",,
class8-english,8,50,234,unicode_replacement_character,"Humans and Environment 45 Lesson 1: The Little Bird Key pharases: bird-catching net, gasping for breath, caged bird, let it go, picture books A. Look at the sketch and discuss with your classmates what you see in it: SAA Ny A B. Read the story by Leo Tolstoy and answer the questions that follow: It was Seryozha's birthday, and he received many presents: tops, hobby-horses and picture books. But th",,
class8-english,8,51,383,unicode_replacement_character,"46 English For Today Seryozha went in to dinner and left the net in the garden. When he came to look at it after dinner he saw that the net had fallen and a little bird was thrashing about under it. Seryozha was very excited. He caught the bird and took it into the house. “Look, Mamma! I've caught a bird. It must be a nightingale. Oh, how fast its heart is beating.” His mother said, “It's a siskin",,
class8-english,8,52,196,unicode_replacement_character,Humans and Environment 47 When Seryozha went up to the cage the next morning he saw the siskin lying on its back with its legs curled up. It was dead. Never again did Seryozha catch another bird. C. Match the words in Column A with their meanings in Column B; Column A (Difficult Words) Column B (Meanings) 1. nightingale a. a ledge below a window b. breathing with difficulty 3. thrashing c. to caus,,
class8-english,8,53,143,unicode_replacement_character,"48 English For Today E. Answer the following questions: 1. What did Seryozha receive as a gift from his uncle? 2. Why did Seryozha’s mother not like the idea of catching birds? 3. What kind of bird did Seryozha catch in the net? 4. How did Seryozha take care of the bird at first? 5. If you were in Seryozha’s place, what would you have done differently after catching the siskin? F. Make a list of b",,
class8-english,8,54,171,unicode_replacement_character,"Humans and Environment 49 B. Now read the poem by Rachel Field and answer the questions that follow: Something Told the Wild Geese Something told the wild geese It was time to go. Though the fields lay golden Something whispered, — ""snow"". Leaves were green and stirring, Berries, luster-glossed, But beneath warm feathers Something cautioned, — ""Frost"". All the sagging orchards Steamed with amber s",,
class8-english,8,56,276,unicode_replacement_character,"Humans and Environment 51 Note: skyscrapers — very tall buildings. whipping — moving quickly or being blown around by the wind. drone — acontinuous, low humming sound, like bees make. repass — to pass by again. clarion — a loud, clear sound, like a trumpet. marsh — wet, grassy land, often near water. Jewel-weed — a type of plant with bright orange or yellow flowers. rooted — fixed firmly in place,",,
class8-english,8,57,384,unicode_replacement_character,"52 English For Today down into Mexico, through Panama into South America, down the Andes the length of Chile to those southernmost isles of Tierra del Fuego. There a jaguar jumped a juggler, and afterwards, mortally mauled the animal trainer; and the shocked show people disbanded in dismay and horror. In the confusion, the bears went their own way. Without a master, they wandered off by themselves",,
class8-english,8,58,306,unicode_replacement_character,Humans and Environment 53 Mauled: attacked and injured badly by a person or animal Subantarctic: areas close to but just north of Antarctica Adjacent: next to or very close to something.. Speculate: to guess or make an assumption about something. Aurora Australis: a natural light display in the sky near the South Pole. Meteorite: a piece of rock or metal from space that lands on Earth. Crater: a b,,
class8-english,8,59,252,unicode_replacement_character,54 English For Today 5. Why did the bears thrive on the uninhabited island? a) They were provided food by local people. b) They found an ideal climate and environment. c) They returned to the circus regularly. d) They learned to fish from local animals. 6. How long after the circus incident did scientists discover the bears again? a) 20 years b) 50 years c) 70 years d) 100 years 7. What unusual di,,
class8-english,8,60,403,unicode_replacement_character,Humans and Environment 55 1) What do you see in the picture? 2) Do you think that the children are enjoying what they are doing? Tell why. 3) Do you think it is important to learn how to farm? Explain. B. Read the text by Tetsuko Kuroyanagi and answer the following questions: “This is your teacher today. He's going to show you all sorts of things.” With that the headmaster introduced a new teacher,,
class8-english,8,62,319,unicode_replacement_character,"Humans and Environment 57 Note: dilapidated — in a state of disrepair or ruin due to age or neglect. furrows — long, narrow trenches made in the ground for planting seeds. implements — tools or equipment used for a specific purpose. nuisance — something or someone causing inconvenience or annoyance. perspiration — the process of sweating. esteem — respect and admiration, often for someone or somet",,
class8-english,8,63,164,unicode_replacement_character,58 English For Today Lesson 5: Beauty of Our Small Ethnic Community Culture A. Look at the pictures and discuss in groups the possible answers to the following questions: cae \ apps ES ee Were tad Wace ete a orem aw) ee Aone tee Te SS * XY 4 eo es). rn 1) NIAAA ORE SR oe WSC ecl ee ee WOOL Wan: | See ee ROARS yi ee: Di —| aS ee 1. What do you see in the pictures?? 2. How do the ethnic minority rac,,
class8-english,8,66,79,unicode_replacement_character,Humans and Environment 61 D. Answer the following questions: 1. How do the minority races of Bangladesh contribute to the cultural diversity of the country? 2. Why has the government introduced textbooks in ethnic languages? 3. How do the traditional clothes and designs reflect the cultural values of ethnic communities? E. Find out if anyone from your family has visited any ethnic festival mention,,
class8-english,8,68,244,unicode_replacement_character,"Going on a Trip 63 Lesson 1: At the Airport Keywords: lounge, immigration A.Look at the picture and talk about it: een Ot ML FLO Will A - a oS veer ai iy RR, CNY WZ bk 3 b < a Po Pi / ee Y 1. What do you see? 2. Can you guess where it could be? 3. Who are the people in the picture? 4. What could be their relationship? B. Now read the text and find out if your guesses are correct: Zara lives with h",,
class8-english,8,69,217,unicode_replacement_character,"64 English For Today through the immigration. He gives one to Mita and says,“ You have to give some information about yourself in the form. The immigration officer will check your passport and stamp it. And then you are ready to travel.” Mita, Zara and her parents start filling in the forms. C. Read the text again and answer the following questions: 1. Why is Mita excited? 2. Why aren’t Mita’s par",,
class8-english,8,70,300,unicode_replacement_character,"Going on a Trip 65 B. Now, read the text about Mita, and fill in the departure card in section A on her behalf: Mita’s full name is Mita Sultana Ahmed. She was born on 6 May 1998. She got her passport on June 09, 2010. It isa five-year passport. It will expire on 8 June 2015. After that she has to renew her passport. Her passport number is AB 9842251. She is going to Thailand by Bangladesh Biman, ",,
class8-english,8,71,252,unicode_replacement_character,"66 English For Today 1 Why does a person need a passport? 2 What are those booths for? 3 Why are people standing in a line in front of them? 4 What are the persons doing inside the booth? B. Read the text and answer the questions: Zara's parents, Mrs. Jnuma Islam and Mr. Mazharul Islam, Zara and Mita, fill in their departure cards and move towards the immigration counter. Mita stands in front of o",,
class8-english,8,72,262,unicode_replacement_character,"Going on a Trip 67 1 Are you travelling alone? 1 No. I’m travelling with my aunt, 2 uncle and cousin. e e D. Now, work in pairs and act out the role of Mita and the immigration officer. E. What are the three things needed at immigration? Lesson 4: Boarding the Plane Keywords: seize, enclosed, formality, gel A. Read the text and answer the following questions. Mita, Zara, Mr.and Mrs, Islam all sit ",,
class8-english,8,73,112,unicode_replacement_character,"68 English For Today 3. Why are liquid, gel and cream not allowed on board a plane? 4, Which row is Mita sitting in? B. Listen to the text and complete the chart. First one is done for you: U1, L4B Listening text: 3 1. Destination 1. Bangkok 2. Name of the Airways 2. 3. Flight no. 3. 4. Row numbers of passengers called 4. first to board 5. Rows called for boarding last 5. 6. Final call for boardin",,
class8-english,8,74,222,unicode_replacement_character,"Going on a Trip 69 B. Read the announcement carefully and fill in the blanks below: Ladies and gentlemen, welcome on board Flight BG88 to Bangkok. We are currently third in line for take-off, and are expected to be in the air in approximately seven minutes. Please fasten your seat belt and secure all baggage under your seat or in the overhead compartments. Keep your seats and table trays in uprigh",,
class8-english,8,76,308,unicode_replacement_character,"Going on a Trip 71 1. What is the announcement about? 2. How many times has the word ‘belt’ been said in the announcement? 3. What will you do to fasten your seat belt? 4. What will you do to unfasten your seat belt? C. Read the text silently and do the exercises given in section D & E: Oxygen and the air pressure are always being monitored. In the event of a lack of oxygen, an oxygen mask will au",,
class8-english,8,78,81,unicode_replacement_character,"Going on a Trip 73 4. The cabin crew with their nice behaviour made all the passengers feel safe and......... when the plane was bumping. a) worried b) fixed c) happy Lesson 7: Reaching Bangkok Keywords: derived, parallel, cargo, capacity A. Look at the picture and talk about it: g suvARNABRL! a a oS a ey ee 1. What do you see in the picture? 2. What could be this place? 3. How do you know? Forma-",,
class8-english,8,81,309,unicode_replacement_character,"716 English For Today Mita’s uncle the driver his address, Happy Condo 18 Rachada Pisek Road. The driver and started for the destination. Mita very excited. She Zara’s hand and whispered, “ Oh Zara, I can’t believe I’m here with you and I’m so happy. Mita had never a car at such a high speed. She a little scared. It about one and a half hours to reach their destination. Mita’s uncle paid the drive",,
class8-english,8,82,207,unicode_replacement_character,"Going on a Trip 77 C. Read the text in A and B and write what the following phrases mean inthe texts: 1. their turn 2. a little scared 3. bringing in 4. said 6 5. got settled Lesson 9: The Tha Kha Floating Market Keywords: laden, chit-chat, natives A. Look at the picture and talk about it: ah aia ae = ZT oS Aime ate ER DM AP ae \ ea A — ee Te SS ( Ass ED) ~ Fea = NSE 1 | FH ETS ES, 1. Can you gues",,
class8-english,8,83,284,unicode_replacement_character,"78 English For Today fruits, vegetables, local food, and delicious sweets. The sellers and buyers rowed their boats slowly. The sellers displayed their goods for sale and the buyers chose their pick. They could have a little chit-chat as buying and selling was going on. 1. What kind of market was it? 2. Why did the boatman row slowly? 3. Who were selling goods? How were they selling their goods? 4",,
class8-english,8,84,294,unicode_replacement_character,"Going on a Trip 79 F. Read the text and answer the following questions: They passed an hour and a half at the market and enjoyed the business. Then all of them were hungry. They rowed near the boat of an elderly woman, who was selling food. She welcomed them with a smile and showed them the food. They bought the traditional and very popular food called ‘Pad Thai’, a kind of noodles with shrimps, t",,
class8-english,8,87,207,unicode_replacement_character,"82 English For Today Questions: 1. Do you think ‘pearls’ were discovered by accident? Why? 2. Why do you think pearls were valued so much in the past? 3. What good luck did the knights think pearls would bring them? C. Read the text in B again and write the information in the table: po OO Lesson 2: The Ama Divers Keywords: rare, descend, hazardous, rely A. Read the text and answer the following qu",,
class8-english,8,88,259,unicode_replacement_character,"Occupations at Risk 83 B. Read about the Ama divers of Japan. Discuss in pairs the information that you have got from the text and answer the questions: In some fishing villages along the coast of Japan, there are amazing groups of women known as ‘Ama divers’. These women worked and are still working as Ama. The word ‘Ama’ means ‘women of the sea or sea women’.They are independent divers. They mak",,
class8-english,8,90,227,unicode_replacement_character,"Occupations at Risk 85 Throughout the monsoon, they remain busy with fishing. They also dive for natural pearls in waters. Sometimes, they camp fora couple of weeks. Men catch snakes and entertain people with snake charming and sell herbal cures. Women go from door to door to selling bangles, cosmetics and other things. They also try to heal pains of old people by sucking out blood from their body",,
class8-english,8,91,326,unicode_replacement_character,"86 English For Today C. Listen to the text and fill in the following gaps with right word/s: U7, L3 C Listening text: 6 1. The river gypsies are among the Nation's ---------------- groups. 2. A 2007 report said --------------- percent live below the poverty line. 3. Only 2 percent of gypsy children are given primary ---------- -----------. 4. Most gypsy children travel with their parents for an --",,
class8-english,8,92,145,unicode_replacement_character,"Occupations at Risk 87 E. Suppose you were with Sohan. Ask the bedey woman some more questions. For example, you can ask questions to know about her family members, their names, age, work, their past living places, future plans, food habit, etc: F, Have you ever seen any gypsies/bedey/snake charmers or any person selling things from door to door in your area? Write your experience about any one of",,
class8-english,8,94,188,unicode_replacement_character,Occupations at Risk 89 mobile boat-schools are being established for gypsy children. Some voluntary organisations are running special schools on boats to educate river gypsy children in some areas. Questions: 1. What are the main problems that river gypsies are facing? 2. What is the effect of global climate change in Bangladesh? 3. Why are many river gypsies thinking of changing their lifestyle? ,,
class8-english,8,95,149,unicode_replacement_character,"90 English For Today Lesson 5: Refugees A. Look at the picture and discuss in groups the possible answers to the questions: it ie Li 4 ic Illustration: Dan Williams 1. What comes first in your mind when you look at the image? 2. What is the relationship between the child and the man? B. Now, read the text titled “Sea Prayer” by Khaled Hosseini and answer the questions that follow: My dear Marwan, ",,
class8-english,8,97,316,unicode_replacement_character,"92 English For Today I look at your profile in the glow of this three-quarter moon, my boy, your eyelashes like calligraphy, closed in guileless sleep. I said to you, ""Hold my hand. Nothing bad will happen.” These are only words. A father's tricks. It slays your father, your faith in him. Because all I can think tonight is how deep the sea, and how vast, how indifferent. How powerless I am to prot",,
class8-english,8,98,184,unicode_replacement_character,Occupations at Risk 93 4. Marwan's father feels powerless to protect him from the sea during their journey. 5. Marwan’s family was taking a trip to the beach for a holiday. 6. Marwan’s father says the Old City of Homs had both a mosque and a church. 7. Marwan’s father believes the sea is friendly and will protect them on their journey. D. Answer the questions below: 1. Where did Marwan's father an,,
class8-english,8,100,238,unicode_replacement_character,"News! News! News! 95 Lesson 1: What is News? Keywords: bunk off, mass people, objective, bias, broadcast, refer editorial, informative, educative A. Look at the following pictures. Discuss with your partner what you see in them: | S EE (il ‘a Sane a Goll. i |\ ea \ i | == WY wynews El P77 [X Ge \ il \ “4 Bees S \ ST SSS SSS || aupanel | | =. B. Read the text and answer the following questions: I e",,
class8-english,8,101,192,unicode_replacement_character,"96 English For Today There are opinions that the term ‘news’ comes from ‘new’. Others say it is news because it comes from all directions: North, East, West and South. Questions: 1. What features should news have? 2. What is the difference between news and an event? 3. ‘......it should be self-explained...’. What does ‘it? mean here? 4. What are the opinions about the term ‘news’? 5. What must be ",,
class8-english,8,103,182,unicode_replacement_character,"98 English For Today eB | SN SH ERLE He HT EN RIN Te ahs 7a ee ge Gee Ps re a Ses FS Fete Fos See, Bata Brat are, (Pa ae Fra a FE ST ADS AA TCT ST PS OSE rena Pe FEC boo Brey FLT ICT SPO TM SILT TT OD CT OTT Pea sie S20 EL ESE Hd i ERO i yoo BIA FRET GORA CC AIA EE Owen 43 Comments 399 Share A Facebook page falsely claims that Sonali Bank is giving away money to people in celebration of the month ",,
class8-english,8,104,267,unicode_replacement_character,"News! News! News! 99 G. Ask and answer with your partner: 1. Do you read any newspaper/magazine? 2. When do you usually read it? 3. Which newspaper/magazine do you read? 4. What makes it different from other newspapers/magazines? 5. Which news items do you like most ---- international affairs, sports, movie, culture, politics, etc? 6. Do you share your favourite news item/s with your friend/s? H. ",,
class8-english,8,105,374,unicode_replacement_character,"100 English For Today now we know anything that takes place at the farthest corners of the world with a single click. However, it was not that easy a few hundred years ago. Through a process of evolution, the newspaper has now become a part and parcel of human life. Modern people cannot think of a day when they don’t have a newspaper passed through the doors in the early morning. A fresh newspaper",,
class8-english,8,106,244,unicode_replacement_character,"News! News! News! 101 The first newspaper printed in India was Hickey’s Bengal Gazette in 1780 under the British Raj. It was published by James Augustus Hickey. In this process, the first Bangla weekly newspaper, the Samachar Darpan, came out in 1818. The missionaries ran this newspaper. The Azad became Dhaka’s first daily newspaper. The Azad played an important role during our Language Movement a",,
class8-english,8,107,212,unicode_replacement_character,"102 English For Today Language Point Look at the sentence below. Is there a show of Nuruldiner Sarajibon, or Chitrangoda or Hamlet? There at the beginning of this sentence is called introductory there. For example, There is a new movie at Cineplex. There is sometimes used in the beginning of a sentence immediately before/after a form of verb ‘to be’ when the subject noun is an uncertain person or ",,
class8-english,8,108,261,unicode_replacement_character,"News! News! News! 103 G. Here is a small story but the sequence of the sentences is jumbled. Work in groups to rearrange the sentences so that the text comes as a cohesive paragraph: 1. | Rumki is very emotional and can’t bear it. 2. Putting it on the dining table, she quickly makes her tea and comes back to it. 3. Then she takes some light freehand exercise, get freshened, puts some water in the ",,
class8-english,8,109,449,unicode_replacement_character,"104 English For Today after a cricket match win and what not? TV reporters do not miss or delay to cover them. It is said that old news is no news. Consequently, there is always a hurry among the reporters to be up-to-date in developing stories or even break the story first. Breaking news has become popular among the viewers, it means the first and fast appearance of a startling news on the channe",,
class8-english,8,110,295,unicode_replacement_character,"News! News! News! 105 There is no chance of editing and very little chance for retaking the shot there. Quick intelligent decisions and prompt management of required technical assistance in a situation determines the quality of live reports. Reporters need to be careful to keep camera shots short and to the point. They also need to use simple language, and speak clearly and concisely as there will",,
class8-english,8,112,211,unicode_replacement_character,"News! News! News! 107 That was The News Two incredible shoes. Two incredible shoes. That was The News. — Michael Rosen F. News- shoes, rains — drains are some rhyming words in the poem. What other rhyming words do you find in the poem? Work with your partner to find out their meanings: G. Suppose you are a news reporter of a TV channel. You have an assignment to cover the news on the incredible sh",,
class8-english,8,113,153,unicode_replacement_character,"108 English For Today C. Look at the following advertisement in a newspaper and answer the following questions: Job opportunity Some healthy, young male and female are needed for security work. Education —: Class 8, age: 25 maximum, experience: not required, salary: negotiable. Apply with handwritten CV, 1 copy photograph, and certificate/s on or before 15 June 2015. Manager, ABC company Ltd., 36/",,
class8-english,8,114,112,unicode_replacement_character,"News! News! News! 109 Curriculum Vitae 1. Name: 2. Father's name: 3. Mother's name: 4. Mailing address: 5. Date of birth: 6. Nationality: 7. Educational qualifications —: 8. Experience: E. Ifa computer is available at your school, compose the CV and display it in your classroom for everyone: Lesson 5: A Torch Bearer Keywords: voracious, recognition, legacy, hamper A. Work in pairs to discuss what ",,
class8-english,8,116,299,unicode_replacement_character,News! News! News! 111 C. The grid below has two columns. Column A has some words taken from the text on Polan Sarkar and Column B has their meaning. Match the words with their meaning. Use a dictionary if needed: a. voracious 1. to find out the cause of a disease b. diagnose il. having a great appetite for anything c. hamper ili. anything handed down from the past (as d. inherit from an ancestor o,,
